E5600056,P004,911,0000,2.6
E5600056,P006,911,0000,2.7
E5600056,P007,911,0000,3.1
E5600056,P008,911,0000,2.2
E5600056,P009,911,0000,2.7
E5600056,P016,911,0000,2.1
E5600056,P017,911,0000,1.9
E5600056,P018,911,0000,4.7
E5600056,P021,911,0000,3
E5600056,P022,911,0000,3.9
E5600056,P023,911,0000,1.3
E5600056,P024,911,0000,5.3
E5600056,P004,922,0000,12
E5600056,P004,923,0000,51
E5600056,P004,924,0000,2
E5600056,P004,936,0000,8.2
E5600056,P006,922,0000,0
E5600056,P006,923,0000,0
E5600056,P006,924,0000,0
E5600056,P006,936,0000,21
E5600056,P007,922,0000,3
E5600056,P007,923,0000,19
E5600056,P007,924,0000,0
E5600056,P007,936,0000,4.7
E5600056,P008,922,0000,0
E5600056,P008,923,0000,0
E5600056,P008,924,0000,0
E5600056,P008,936,0000,21.2
E5600056,P016,922,0000,0
E5600056,P016,923,0000,60
E5600056,P016,936,0000,16.2
E5600056,P017,922,0000,2
E5600056,P017,923,0000,25
E5600056,P017,924,0000,0
E5600056,P017,936,0000,4
E5600056,P018,922,0000,0
E5600056,P018,923,0000,0
E5600056,P018,936,0000,20.6
E5600056,P021,922,0000,0
E5600056,P021,923,0000,44
E5600056,P021,936,0000,5.2
E5600056,P024,922,0000,2
E5600056,P024,923,0000,26
E5600056,P024,924,0000,2
E5600056,P024,936,0000,6.4
E5600056,P034,923,0000,0
E5600056,P034,936,0000,20.2
E5600056,P004,222,0000,14
E5600056,P004,223,0000,52
E5600056,P004,224,0000,2
E5600056,P004,236,0000,8.3
E5600056,P004,248,0000,54530
E5600056,P004,259,0000,116
E5600056,P006,222,0000,0
E5600056,P006,223,0000,0
E5600056,P006,224,0000,0
E5600056,P006,236,0000,21
S1900710,P015,911,0000,0
S1900710,P050,911,0000,3.8
S1900710,P056,911,0000,4.7
S1900710,P060,911,0000,2.6
S1900710,P070,911,0000,6.3
S1900710,P015,923,0000,0
S1900710,P015,936,0000,0
S1900710,P015,922,0000,0
S1900710,P050,923,0000,103
S1900710,P050,936,0000,6.4
S1900710,P050,922,0000,62
S1900710,P056,923,0000,37
S1900710,P056,936,0000,5
S1900710,P056,922,0000,22
S1900710,P060,923,0000,20
S1900710,P060,936,0000,6
S1900710,P060,922,0000,21
S1900710,P070,923,0000,17
S1900710,P070,936,0000,8.7
S1900710,P070,922,0000,15
S1900710,P015,248,0000,0
S1900710,P015,223,0000,0
S1900710,P015,236,0000,0
S1900710,P015,222,0000,0
S1900710,P015,259,0000,0
S1900710,P050,248,0000,58392
S1900710,P050,223,0000,103
S1900710,P050,236,0000,6.3
S1900710,P050,222,0000,62
S1900710,P050,259,0000,133
S1900710,P056,248,0000,122616
S1900710,P056,223,0000,37
S1900710,P056,236,0000,5
S1900710,P056,222,0000,22
S1900710,P056,259,0000,119
S1900710,P060,248,0000,126180
S1900710,P060,223,0000,21
S1900710,P060,236,0000,5.9
S1900710,P060,222,0000,21
S1900710,P060,259,0000,102
S1900710,P070,248,0000,167112
S1900710,P070,223,0000,18
S1900710,P070,236,0000,8.7
S1900710,P070,222,0000,15
S1900710,P070,259,0000,76
S2300438,P001,911,0000,4.9
E5601197,P002,911,0000,4.3
E5601197,P003,911,0000,4.1
S1602755,P101,911,0000,4.6
S1602755,P201,911,0000,5.1
S1602755,P301,911,0000,6
E5600332,P001,911,0000,3.3
E5600332,P002,911,0000,3.1
E5600332,P003,911,0000,3.6
E5600850,PC01,911,0000,2.2
E4900744,P001,911,0000,9.7
E4900744,P002,911,0000,7
E4900744,P023,911,0000,0
E5600869,P001,911,0000,5.1
S2202553,P001,911,0000,0
S2202553,P002,911,0000,1.3
S2202553,P003,911,0000,1.9
S2100223,P015,911,0006,0
E5002890,P001,911,0000,5.8
E5002890,P002,911,0000,5.6
E5002890,P003,911,0000,5.3
E5602998,P001,911,0000,4.7
E5602998,P002,911,0000,3.6
E5602998,P003,911,0000,0.6
E5602998,P004,911,0000,3.1
S1900710,P015,911,0006,0
S1900710,P050,911,0006,3.7
S1900710,P056,911,0006,5.5
S1900710,P060,911,0006,2.6
S1900710,P070,911,0006,6
S1900685,P002,911,0000,13.4
S1900685,P421,911,0000,10.1
S1900685,P411,911,0000,5
E4900333,P001,911,0000,0
E4900333,P002,911,0000,0
E4900333,P003,911,0000,0
E4900333,P103,911,0000,0
E4900333,P021,911,0000,7.9
E4900333,P105,911,0000,0
S2300438,P001,911,0006,4.9
E5601197,P002,911,0006,6.3
E5601197,P003,911,0006,6.3
S1602755,P101,911,0006,4.5
S1602755,P201,911,0006,5.1
S1602755,P301,911,0006,6.1
E5600332,P001,911,0006,3
E5600332,P002,911,0006,3.2
E5600332,P003,911,0006,3.6
E5600850,PC01,911,0006,2.2
E4900744,P001,911,0006,9.3
E4900744,P002,911,0006,7
E4900744,P023,911,0006,0
E5002890,P001,911,0006,5.6
E5002890,P002,911,0006,5.6
E5002890,P003,911,0006,5.3
E5600869,P001,911,0006,5.1
S2202553,P001,911,0006,0
S2202553,P002,911,0006,1.4
S2202553,P003,911,0006,1.9
S2100223,P015,911,0012,0
S2300438,P001,922,0000,0
S2300438,P001,923,0000,39
S2300438,P001,936,0000,6
E5600056,P004,911,0006,2.6
E5600056,P006,911,0006,2.7
E5600056,P007,911,0006,3
E5600056,P008,911,0006,2.2
E5600056,P009,911,0006,3.1
E5600056,P016,911,0006,2.2
E5600056,P017,911,0006,2
E5600056,P018,911,0006,4.7
E5600056,P021,911,0006,3.1
E5600056,P022,911,0006,3.5
E5600056,P023,911,0006,1.3
E5600056,P024,911,0006,5.3
S2300401,P011,911,0006,13
E5600056,P004,911,0012,2.7
E5600056,P006,911,0012,2.7
E5600056,P007,911,0012,3
E5600056,P008,911,0012,2.2
E5600056,P009,911,0012,3.1
