2014-09-28,1411833600,,,
S2300438,P001,911,0000,5,10
S1602755,P101,911,0000,4,10
S1602755,P201,911,0000,5,10
S1602755,P301,911,0000,5,10
E5600332,P001,911,0000,3,10
E5600332,P002,911,0000,4,10
E5600332,P003,911,0000,4,10
E5601197,P002,911,0000,3,10
E5601197,P003,911,0000,3,10
E5002890,P001,911,0000,6,10
E5002890,P002,911,0000,5,10
E5002890,P003,911,0000,6,10
E5600869,P001,911,0000,5,10
S1900685,P002,911,0000,9,10
S1900685,P421,911,0000,14,10
S1900685,P411,911,0000,3,10
S2100223,P015,911,0006,0,10
S2300401,P011,911,0024,10,10
E4900744,P001,911,0000,15,10
E4900744,P002,911,0000,4,10
E4900744,P023,911,0000,0,00
E5600789,P001,911,0000,0,00
S2005081,P401,911,0006,14,10
S1901066,P004,911,0000,7,10
S1900587,P001,911,0006,0,00
S1900587,P005,911,0006,0,00
S1601990,P001,911,0012,4,10
S1601990,P004,911,0012,3,10
S1601990,P049,911,0012,0,00
S2300438,P001,911,0006,5,10
S2300429,P701,911,0006,0,00
S2300429,PF01,911,0006,3,10
S1602755,P101,911,0006,4,10
S1602755,P201,911,0006,5,10
S1602755,P301,911,0006,5,10
E5600332,P001,911,0006,3,10
E5600332,P002,911,0006,4,10
E5600332,P003,911,0006,4,10
E5601197,P002,911,0006,3,10
E5601197,P003,911,0006,3,10
E5002890,P001,911,0006,6,10
E5002890,P002,911,0006,5,10
E5002890,P003,911,0006,6,10
E5600869,P001,911,0006,5,10
S1900685,P002,911,0006,9,10
S1900685,P421,911,0006,9,10
S1900685,P411,911,0006,3,10
S2100223,P015,911,0012,0,10
E4900744,P001,911,0006,16,10
E4900744,P002,911,0006,4,10
E4900744,P023,911,0006,0,00
E5600789,P001,911,0006,0,00
S2300438,P001,922,0000,43,10
S2300438,P001,923,0000,49,10
S2300438,P001,936,0000,5,10
S2201109,P711,911,0006,14,10
S2201109,P731,911,0006,16,10
S2201109,P741,911,0006,13,10
S2201109,P751,911,0006,14,10
S1602755,P101,922,0000,2,10
S1602755,P201,922,0000,2,10
S1602755,P301,922,0000,3,10
S1602755,P101,923,0000,41,10
